firstpost_date,content
1426542708,"""AppleInsider: Investigative Report On Top-Secret Apple Electric iCar. "" by @kirillklip on @LinkedIn https://t.co/vtv8Q97VoY $AAPL $TSLA"
1425737920,$TSLA #Tesla 'Chappie': A rethink of robots destroying mankind? http://t.co/BAdD6kdhcj
1425407122,$tsla updated view on 60min. new traders breaks occur many intervals not only table tops   http://t.co/wmsQYZSnkh
1426532493,"Two ways of hedging $TSLA against a &gt;20% drop between now &amp; September. 1st, with optimal puts. http://t.co/6F4uELrPsj"
1426781220,Perhaps @elonmusk will comment on other questions about Tesla's current business and its future.#Tesla $TSLA
1426770828,You can find now more details on International Lithium strategic partner Ganfeng Lithium. https://t.co/uRQbZJGrf3 $TSLA $AAPL $ILHMF $LIT
1426376092,Electric Cars: Tony Seba - Nobody Believed In Mobile Phones https://t.co/OXv7ohXOtr $AAPL $TSLA $LIT $ILHMF $TRRXF
1426772866,$TSLA bumping right into 50day SMA this morning… after today make or break on the move.. if pops thru could see $210-$220  hit easily
1426355265,"""WAS THAT A GOOD WAY TO AVOID THE QUESTION?"" - Apple's Shareholders Really Want Tim Cook To Buy Tesla.  https://t.co/8wAIC9OHhH $AAPL $TSLA"
1426342066,Kirill Klip.: CEC 2020 Strategic Analysis of #Energy Storage. #Lithium  http://t.co/t7LSiIiCgw $TSLA $AAPL $LIT $ILHMF $TRRXF
1425918061,Energy Storage: Tesla Gigafactory and Solar City will disrupt another Trillion dollar industry. https://t.co/1v6ZdaQL4z $TSLA $AAPL $LIT
1426073250,#China: Boston Power is building its own Megafactory to produce #lithium batteries https://t.co/OJLwHA6mSw $TSLA $AAPL $LIT $ILHMF
1426424042,Brand loyalty will be the major driving force for the Apple electric iCar success. https://t.co/Jd4oIvf043 $AAPL $TSLA $LIT $ILHMF $TRRXF
1426876046,"$TSLA losing 20-day and the $ES_F getting a little too close to the 2000 mark I think, we'll see...."
1426448648,Kirill Klip.: AppleInsider: Investigative Report On Top-Secret Apple Electric iCar. http://t.co/a0jpnXGOYQ $AAPL $TSLA $LIT $ILHMF $TRRXF
1426498714,LG Chem Lithium Battery Megafactory in China: https://t.co/VpwU0Zft3G $TSLA $AAPL $LIT $ILHMF $TRRXF
1426343876,Backed By Warren Buffett China’s BYD Takes Aim At Elon Musk’s Tesla Gigafactory In Battery Race.  https://t.co/0HX8Hoh2Ql $AAPL $TSLA
1426625522,$TSLA #Tesla Exclusive - Uber in deal with China's BYD to test electric cars http://t.co/cbodj25B6k
1426271168,Race To The Trillion Market Cap - #Apple’s Next Big Thing Might Be An #Electric iCar.  https://t.co/3k5R9qVQ9X   $AAPL $TSLA $LIT $ILHMF
1426429324,It’s 2009 all over again! Warren Buffett stepping into the Lithium Battery Race: https://t.co/h9ywzwcarm $AAPL $TSLA $LIT $ILHMF $TRRXF
1426711570,NEW VIDEO: market recap &amp; trade ideas post FOMC http://t.co/EbA218t9ww $SPY $IWM $QQQ $USO $UNG $FB $TSLA and more
1425332260,"Interesting stuff from Bill Gross:
$QQQ $SPY $FB $AAPL $TSLA $NFLX http://t.co/bVdbDB26tL"
1426601080,$TSLA barely green now .. did push up to $198.71 and near 20day sma resistance but dipped  back.. just went RED .. $195.49
1426253807,"$MS thinks $TSLA could be worth ….. $1,900  .. picked up a bit yest. Down a bit today &amp; only $1,711 to go ..lol http://t.co/HzLLRHarBb"
1426277738,RT @sanglucci: P&amp;L here. All of it was $LNKD puts. $TSLA there's too many ppl shorting this now specially after the downgrade. http://t.co/…
1426708318,"Big day for New Jersey!  $TSLA can sell cars directly - congrats @elonmusk; and a native son, @DrMichaelOren joins #Israel's Knesset!"
1426784483,$TSLA same trade but with the 197.5's sold for 2.01 against some leftover 205's I diid not sell ahead of the event drop
1426267492,Race To The Trillion Market Cap - #Apple’s Next Big Thing Might Be An #Electric iCar.  https://t.co/3k5R9qVQ9X   $AAPL $TSLA $LIT $ILHMF
1425216133,"So my question is, is the rumored Apple car just a harbinger to the real deal, the acquisition of Tesla? $tsla $aapl"
1425926331,"@cnbc logic:  Buy a $10,000 $AAPL watch b/c the charge lasts longer than a $100,000 $TSLA ...."
1426464996,#Tesla's Musk vows end to range anxiety http://t.co/2XwK63olDf $tsla
1426777067,$TSLA keep in mind long term view new law in New Jersey signed allows Tesla to begin direct sales to consumers without dealerships.
1426716103,"""@CNBCnow: BREAKING: NJ Gov. Christie signs bill into law that allows Tesla to begin direct sales to consumers without dealerships. $TSLA"""
1426374176,It's 2009 all over again! Warren Buffett stepping into the Lithium Battery Race: https://t.co/h9ywzwcarm $AAPL $TSLA $LIT $ILHMF $TRRXF
1426775750,Kirill Klip.: Rising Chinese powerhouses in #lithium industry. #Tesla #Apple #iCar http://t.co/OkIL7xVUJ9 $TSLA $AAPL $LIT $ILHMF $TRRXF
1426801912,"Lithium Technology: How Its Made, Dream Cars - Electric BMW i8.  https://t.co/xjjzBt9Riw $TSLA $GM $F $ILHMF $TRRXF $LIT"
1426701812,RT @CNBCnow: BREAKING: NJ Gov. Christie signs bill into law that allows Tesla to begin direct sales to consumers without dealerships. $TSLA
1426599083,Backed By Warren Buffett China's BYD Takes Aim At Elon Musk's Tesla Gigafactory In Battery Race. http://t.co/V4C8yMLUS8 $TSLA
1425309567,"$TSLA post from Dec. 8, 2014, Head and Shoulders Pattern &amp; Targets,  http://t.co/L3WXOw0zdI"
1426598560,Tesla Model III and Chevy Bolt will bring us the mass market for EVs. https://t.co/O50zHBQKh9 $TSLA $AAPL $LIT $ILHMF $TRRXF
1426510609,Kirill Klip.: Warren Buffett stepping with BYD into the #Lithium Battery Race with Tesla Gigafactory. http://t.co/jNsqlWjxQK $TSLA $ILHMF
1425249888,"RT @MattMEgan5: .@TeslaMotors &amp; 6 other #stocks trading way below Wall Street's price targets:
http://t.co/aRmjJqDkfm $TSLA http://t.co/IKY…"
1425363184,$TSLA Bloomberg: Tesla Roadtrippers Juice Up From Yosemite to Jackson Hole: Cars http://t.co/287sUQmYt2
1426792644,"Will just hold these $TSLA 197.5 short calls into expiration, collect the full 1.70 credit less cost of the 205 calls. Keep $1 made earlier"
1425668302,$TSLA received a new alert. Find out why at http://t.co/nZwqReM0tj #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #markets 296
1425297648,Powered By Lithium: Tesla Model S P85D In Cold Weather. http://t.co/vRZ4dlykdF $TSLA $AAPL $LIT $ILHMF $TRRXF
1426612901,$TSLA #Tesla Is the Most Bearish Call for Tesla by Merrill Lynch Finally Making Sense? http://t.co/tcj6PSmZPH
1426780862,@ElonMusk is about to tell the media what he meant when he tweeted earlier this week about ending #rangeanxiety. #Tesla $TSLA
1426007347,"Tesla stock is slipping thanks to a couple negative headlines, but the pain in $TSLA is being overblown. Here's why.
http://t.co/OJQ7E0PyMI"
1425653475,We are at the tipping point when mass market for electric cars will arrive with Tesla Model III and GM Bolt. http://t.co/lyLOHveUty $TSLA
1426783897,"#Tesla will aim for significant SW  releases every 3-4 months. Version 6.2 in beta now. If good, release could be in 10 days. $TSLA"
1426524493,"The technology for electric cars is here, Elon Musk has demonstrated its potential https://t.co/1F0kjnGq3o $TSLA $AAPL $LIT $ILHMF"
1425402182,"Commented on StockTwits: dont get me wrong, I like $TSLA but 30yrs ago they said oil would be $200 a barrel and f... http://t.co/qWp2uFcm6H"
1426249806,$TSLA $MS You got to love that 1900 price target by that high analyst over at Morgan. So many signs of excess in this asset bubble
1426376290,"Rare Earth Elements: Simple Commodity Or Strategic Vulnerability?
  https://t.co/gkfBFG2aF8 #REE $AAPL $TSLA $LIT $TRRXF $ILHMF"
1425340429,RT @SilviaAscarelli: Tesla investors should look under the hood: 3 things to worry about http://t.co/XvccteSt0H $TSLA http://t.co/drnQQyfV36
1425925153,@marcelfairbairn: Match with LEDs from @LEDsource  “@Inc: Tesla will start battery packs that power a home  $TSLA http://t.co/uqFQpO9qej
1426534443,RT @StockTwits: Here's a chart showing how $TSLA traded after @elonmusk's last 2 tweets http://t.co/tHVVYAwghF
1425410713,Kirill Klip.: Powered By Lithium: Tesla Model S Is Consumer Reports’ “Top Pick Of 2015″. http://t.co/nrqfoMAVY7 $TSLA $ILHMF $LIT $AAPL
1425464941,"""A company with no cash flow:"" Will #Tesla ever make money? http://t.co/UMUKO1rOPJ $TSLA 3/3 close: 199.56 #cars #EVs #stocks"
1426268424,Steve LeVine at #Google - The Powerhouse: Inside the Invention of a Battery to Save the World.  https://t.co/ScBnsKp4Ub $GOOG $AAPL $TSLA
1426842478,Researchers increase energy density of lithium storage materials https://t.co/FRx1s90L3W $LIT $ILHMF $TRRXF $AAPL $TSLA
1425396996,$tsla has sneaky level on 60min 199-.199.15 for possible move  http://t.co/oPe2hTUdxp
1426344076,Meet the Chinese Gigafactory http://t.co/aFIRtqW9sk $TSLA $BRK.A $BRK.B $BYDDY
1426268433,The Lithium Battery War: America’s Team In The Battle To Own The Future.  https://t.co/AwbjVvtjRl $TSLA $AAPL SLIT $ILHMF $TRRXF
1426876338,disgruntled #Tesla owner at a loss after range drops 20% in 4 years http://t.co/ntCUEiVSey #EV $TSLA http://t.co/2QfJlIL9cB
1426542335,My target BUY price for $TSLA was $190 since that's what I bought in back in 2013. Picked up an add'l 30 shares at open today. Now I have 50
1426508366,Warren Buffett In Lithium Race: China's BYD Electric Bus Operation Around The World.  https://t.co/yELSyKWDer $LIT $TSLA $ILHMF $TRRXF
1425411769,Kirill Klip.: Powered By Lithium: Tesla Model S Is Consumer Reports’ “Top Pick Of 2015″. http://t.co/NcpWKKhUIK $TSLA $ILHMF $LIT $AAPL
1426775499,"#tesla Keith Fitz-Gerald says Jobs was ""device-centric"" while Musk is ""technology-centric."" Thoughts? http://t.co/ML7lJkJ5RX $TSLA $AAPL"
1426772613,Joe Lowry has published a very interesting article about the #lithium market https://t.co/uRQbZJGrf3 $TSLA $AAPL $LIT $ILHMF $TRRXF
1426255570,"$TSLA #Tesla The Zacks Analyst Blog Highlights: General Motors, Ford Motor, Thor Industries, Tesla Motors and Hond… http://t.co/BNDVg6Q1oT"
1426599791,Actives on open @ CBOE: $AAPL $NGL $TSLA $FB $SAN $AA $TWTR $NFLX $WIN $AAL
1426699702,Why Invest In #Lithium: Warren Buffett To Chase #Tesla Gigafactory With BYD https://t.co/h9ywzwcarm $ILHMF $TRRXF $LIT $AAPL $TSLA $GM $F
1425919151,RT @slangwise: The market tends to love the whiff of job cuts. Not so with $TSLA today: http://t.co/neHuZVIErN http://t.co/iylS6pqfwv
1426358306,AppleInsider: Investigative Report On Top-Secret #Apple Electric iCar.  https://t.co/ClyLb6oQHm $AAPL $TSLA $ILHMF http://t.co/wsGzDiaj6qm
1426533231,RT @a99kitten: @SullyCNBC @MelissaLeeCNBC He didn’t tweet anything material. Not his fault traders jump on every little thing. #momo $TSLA
1425359097,"Here's A List Of The Most Heavily Shorted Stocks In The Russell 1,000 http://t.co/DnIBQvnVwK $PPC $CLF $GPRO $SHLD $DDD $SCTY $Z $TSLA"
1425487672,@HerbertRTarlicJ Don't look now but your buddy $TSLA has held up.
1426253392,Some stocks the desk is watching: $HLF $EBAY $TSLA $AAPL $ACAD $CYBR
1426777666,Here's the audio from @benzinga pre-market radio this morning. I come on at 34 minute mark https://t.co/DfrolQMM4w $AAPL $GOOG $TSLA $TCEHY
1426793702,"$TSLA just a spurt of short covering I think here as we head into the close. Initial post event low was 196.72, a level to watch if short."
1426805216,"#Tesla range now 200 ideal miles (down from 245) after 57K miles, 4.5 years #rangeanxiety #EV $TSLA http://t.co/ueIIJkiFIo"
1425334629,Tesla Motors given $190.00 PT by Barclays. hold rating. http://t.co/lUWRG3CTd5 $TSLA #TSLA
1426002133,Kirill Klip.: Will #Apple buy its way into Electric Cars space? http://t.co/OCFiPCg77x $AAPL $TSLA $LIT $ILHMF
1426376179,Is The iCar Apple’s Next Big Thing? Should Tesla Be Worried?  https://t.co/T3uwDzD1bc $AAPL $TSLA $ILHMF $TRRXF $LIT
1426859078,Will Mercedes Price Its Plug-In Midsize Sedan So Low To Embarrass Tesla? http://t.co/n5YACIS1Iu $TSLA
1426803382,International Lithium And Ganfeng Lithium: ”The End Of The Lithium ‘Big 3’.  https://t.co/wVm4tSb8eQ $ILHMF $TRRXF $LIT $TSLA $AAPL $GM $Fb
1426780994,Musk tweeted that and over-the-air software update will alleviate the range anxiety issue for Model S owners. #tesla $TSLA
1426602564,Our strategic partner Ganfeng Lithium has signed an MOU to acquire the stake in Boston Power http://t.co/jOWv6z9fEX $TSLA $AAPL $LIT
1426429627,#Apple Electric iCar: How to invest in #Lithium? Just follow the money: https://t.co/UbThlPCFgR $ILHMF $TRRXF $AAPL $TSLA $LIT $SQM $FMC
1426274023,AppleInsider: Investigative Report On Top-Secret Apple Electric iCar. http://t.co/8XUwXDRZdQ $AAPLE $TSLA $F $GM $LIT $ILHMF $TRRXF
1426781709,Range anxiety replaced by sell the news anxiety? $TSLA now down more than 1% as @ElonMusk discusses software changes.
1425330960,RT @sanglucci: P&amp;L for the day here guys keep in mind you're not seeing my $TSLA &amp; $C positions overnight which I got a shit ton of. http:/…
1426600913,Clean Air For Europe And China - Powered By Lithium: BMW i3 Electric Review. http://t.co/VXPLSVeD4m $TSLA $AAPL $LIT $ILHMF $TRRXF
1426766797,Is patience important? @allstarcharts @steadytrader @cate_long @TripleDTrader @Spus talk $TLT $UWTI $TSLA $LEN $MUB http://t.co/rqmcbCDWik
1425943842,Kirill Klip.: #Lithium Market: #Energy Storage’s Biggest Stories. http://t.co/4kDFjWKJeh $ILHMF $TRRXF $LIT $TSLA $AAPL
1426805111,International Lithium And Ganfeng Lithium: ”The End Of The Lithium ‘Big 3’.  https://t.co/wlEqv5PRCk $ILHMF $TRRXF $LIT $TSLA $AAPL $GM $F
1426783615,"""@MarketMemory: $TSLA has only reached oversold conditions 8 times since inception (3 in last 4 months). http://t.co/4rPe1WQu0T"""
1426513898,$TSLA #Tesla Tesla Stock Rises as Elon Musk Hints Longer Battery Range for Model S http://t.co/xvY9CF3rBb
1426093752,Google and Apple can change our industry overnight! https://t.co/vbUXeb7HZm #Lithium #EVs $AAPL $GOOG $TSLA $LIT $ILHMF $TRRXF
1426880230,Tycoons clash in an electrically charged scrap #Tesla #Ecotricity http://t.co/qEPOftm0LA $TSLA #EV http://t.co/IuF23wnHkW
1426529542,International Lithium: ”The exploration at Avalonia continues to reveal more promising indications …“ https://t.co/UbThlPCFgR $TSLA $AAPL
1426499915,AppleInsider: Investigative Report On Top-Secret #Apple Electric iCar.  https://t.co/cB0dTlP3ZB $AAPL $TSLA $ILHMF http://t.co/mPceBsVL0w
1425399411,"$TSLA weeks ago buy at $201, sell at $209 and now rebuy above $201 or short cover,still in sell at this time  http://t.co/8guiD3mzqT"
1426776702,Potential Tesla $TSLA Trade Has 8.52% Downside Protection ( http://t.co/NHvs5FwNaP )
1426011141,Potential Tesla $TSLA Trade Has 9.19% Downside Protection ( http://t.co/0NAEFFJJF2 )
1425411736,Kirill Klip.: Powered By Lithium: Audi Q7 e-tron 3.0 TDI Quattro. http://t.co/7qowXtmF1R $TSLA $AAPL $LIT $ILHMF $F $GM
1426851082,Couple of publicly traded Chinese #lithium companies have captured most of the growth https://t.co/NepFyqMHdl $LIT $TSLA $AAPL $ILHMF $LIT
1425502246,$TSLA #Tesla Tesla Offers Concessions for Direct Sales Bill in Connecticut - Analyst Blog http://t.co/tI8aip6o92
1426701365,Why Invest In #Lithium: Warren Buffett To Chase #Tesla Gigafactory With BYD https://t.co/0HX8Hoh2Ql $ILHMF $TRRXF $LIT $AAPL $TSLA $GM $F
1426703364,"RT @Lebeaucarnews $TSLA finally wins in New Jersey,  Gov. Christie signs law allowing direct sales of autos."
1425387219,The Utility Industry's Battle Against Time http://t.co/don61ApRCA $DUK $EIX $PCG $SCTY $TSLA $VSLR $SPWR $FSLR
1426866156,Sakti3 Presents #Lithium Solid State #Batteries https://t.co/0loBhWexGJ #EV $TSLA $AAPL
1425927744,#Tesla Motors : Construction of 'giga-factory' in Nevada is &amp;ldquo;on schedule... http://t.co/zxaiCLyxzI $TSLA
1425668167,$TSLA - No need for workers to make cars that aren't selling. Weeeeee. $AAPL electric car FTW!
1426338977,"More evidence is that ""Titan project"" is indeed The #Apple Electric #iCar https://t.co/cB0dTlP3ZB $AAPL $ILHMF $TSLA$LIT #Lithium #green #EV"
1426016225,$TSLA #Tesla An Apple-Tesla Deal? Some Shareholders Wish http://t.co/j9lE6ZQwUE
1426781679,Model S will also be able to park itself in garage. $TSLA
1426803349,"#Lithium Technology: How Its Made, Dream Cars - Electric BMW i8.  https://t.co/LrIJNLbaGg $TSLA $GM $F $ILHMF $TRRXF $LIT"
1426508438,$TSLA #Tesla SolarCity launches microgrids with Tesla batteries to protect communities from blackouts in natural d… http://t.co/JBsdZugwUg
1425758229,$PG $HPQ $PFE $MSFT $HD $DFT $YUM $KO $PEP $AVP $WMT $TSLA $GOOGL some vulnerable stocks in future earnings to the stronger Dollar $DXY
1426614445,$TSLA back over $196..nice bounce intraday off $194 area — was over $198 in a/m though.. would like to see  $200-$205 by Thurs
1425169195,Kirill Klip.: Electric #Cars: Sales Of New-energy Cars Surge In #China. http://t.co/Ao61241Bb9 $ILHMF $TRRXF $LIT $AAPL $TSLA
1426257471,“@kirillklip: Powered By #Lithium: What is Formula E?  https://t.co/wNuYyf0fXG  $LIT $ILHMF $TSLA $AAPL #EV http://t.co/Ko5vsI45mW”
1425676110,"$TSLA your hurting me. Better make it up next week ;) @elonmusk send me to #China I've been to many regions &amp; know the market, I can help!"
1425669135,$TSLA ---Fat Phil on CNBC--just said reached out them on plant delay --no response---but he also said he did not believe any delay fwiw
1426531685,Good discussion w/@MelissaLeeCNBC re: $TSLA got me thinking: should CEOs of public cos tweet during market hours ..?  Thoughts?
1425324015,NEW POST: An Up-Close Look at a Position  http://t.co/gGSKE3wu7N $CRTO $GOOG $GOOGL $IWM $TSLA
1426348695,International Lithium develops #Lithium projects in #Ireland and #Argentina https://t.co/UbThlPCFgR $TSLA $AAPL $LIT $ILHMF
1425906441,$TSLA #Tesla Will Tesla Motors (TSLA) Stock React Today to China Job Cuts? http://t.co/pTR8FTCLMy
1426376040,"Rare Earth Elements: Simple Commodity Or Strategic Vulnerability?
  https://t.co/vdBaj2DKqv #REE $AAPL $TSLA $LIT $TRRXF $ILHMF"
1425566240,Actives on open @CBOE: $AAPL $AA $AMZN $TWTR $C $FB $TSLA $COST $GILD $ALTR $C $CSIQ
1426854452,Keith Kohl: Lithium Investing - Tomorrow's Energy Is A Metal. https://t.co/aoTjKHlp7S $TSLA $AAPL $LIT $ILHMF $TRRXF
1425912155,"from someone who would never wear the $AAPL watch, how much cooler would it be if they announced a car today?! Or that they're buying $TSLA"
1426791235,"$TSLA bullish bet turned to bearish one is turning nice profit now. Rather than choking up 205 calls, sold 200's then 197.5's against them."
1426423776,BYD with Warren Buffett backing is making Lithium Batteries investment landscape even more exciting. https://t.co/h9ywzwcarm $AAPL $TSLA
1426254447,Electric Cars: Another brilliant presentation by @TonySeba - Anticipating &amp; Leading Market Disruption. http://t.co/wlFhKzpFeg $TSLA $AAPL
1426772026,$TSLA tested $202+ in #premarket ahead of today’s 12noonEST 9amPST Event ..said pre Event I’d be happy w/$200-$205 - now needs electric momo
1425903725,$TSLA #Tesla Bull stampede slowing?; Apple watch reveal; Tesla's China syndrome http://t.co/GYub9UNsON
1426777024,$TSLA hit my target &amp; sold off into the presser in 1 hour.  So will it be what everyone expects w/SellTheNews or a nice reaction?
1426167100,$TSLA model S P85D vs Snowmobile drag race on a frozen lake. Who wins? http://t.co/sHmlpLzAdA http://t.co/VucA9O0RcD
1426025501,WSJ: Tesla focusing on dual-motor Model S to boost revenue http://t.co/tzFRt4zQL0 $TSLA
1426254906,Steve LeVine at #Google - The Powerhouse: Inside the Invention of a Battery to Save the World.  https://t.co/vbUXeaQ77O $GOOG $AAPL $TSLA
1425668226,$TSLA --Delays-firings-frogs falling from the sky
1426768738,"extending battery capacity will not solve ""range anxiety."" limiting acceleration dynamically based on miles to destination will. #EV $TSLA"
1426699450,Steve LeVine at Google - The Powerhouse: Inside the Invention of a Battery to Save the World.  https://t.co/vbUXeb7HZm $GOOG $TSLA $AAPL
1426163449,Steve LeVine at #Google - The Powerhouse: Inside the Invention of a Battery to Save the World. https://t.co/J4KPNqUYC7 $GOOG $AAPL $TSLA $…
1425929187,China's Stunning Environmental 'Under The Dome' Documentary: Hits Kandi Technologies' Sweet... http://t.co/fMrBSJon67 $BYDDF $GELYF $TSLA
1426434292,Powered By #Lithium: What is Formula E?  https://t.co/eXKq8Dnfxb  $LIT $ILHMF $TSLA $AAPL #EV http://t.co/SQYsN1P5OB
1426599016,Clean Air For Europe And China - Powered By Lithium: BMW i3 Electric Review. http://t.co/CJCCH40Ej1 $TSLA $AAPL $LIT $ILHMF $TRRXF
1426600879,"Clean Air For Europe: BMW, Mercedes, Audi and VW are all rolling out new electric cars. https://t.co/JDIzlWisxL #Lithium $TSLA $AAPL $LIT"
1426542008,"Stocks to keep an eye on March 17, 2015 http://t.co/9RkDIdT6n3 $DXCM $KNDI $SBUX $TSLA $TTWO $VVUS"
1426089913,The deceptive allure of glamour stocks: http://t.co/mnIme5VOg6 #apple #tesla #investing $AAPL $TSLA $FB http://t.co/qUfye5AbBZ
1426176424,The deceptive allure of glamour stocks: http://t.co/vRwGvKybtW #apple #tesla #investing $AAPL $TSLA $FB http://t.co/jGCEcqroNo
1426860600,"gotta love how $TSLA upgrades it's cars' functionality via OS updates. It's the $AAPL of automotives, and @elonmusk is basically Tony Stark."
1425367081,Bloomberg | Barclays: Here Are Three Unpleasant Facts Tesla Wants Investors to Ignore - $TSLA:  http://t.co/VcezqKXuOb
1426779501,@elonmusk $TSLA shifts #patent paradigm for #autoindustry: http://t.co/kJjdgZp1ss #openinnovation via @Pierre_Danet #patents #IP …
1426374105,Is The iCar Apple's Next Big Thing? Should Tesla Be Worried?  https://t.co/UuLwC4MIjT $AAPL $TSLA $ILHMF $TRRXF $LIT
1425918163,$TSLA #Tesla Tesla Denies Reports of Delay in Gigafactory Construction - Analyst Blog http://t.co/KwNP7qtczx
1426780948,"$TSLA convo imminent wh @elonmusk taking to the microphone, nice bump ahead of this in last few days!

Tune into @PowerLunch for more convo!"
1426642584,video going out . solid day . talking $aapl $rut $fb $tsla . was the mkt really down today ? hmm http://t.co/hGS0KAFizp
1426708380,$TSLA #Tesla Tesla CEO: Self-Driving Cars Might Make Human Driving Illegal - Analyst Blog http://t.co/6MoGRbQpdy
1426591710,#Apple iCar - This is the tectonic shift for our #Lithium industry: mass market for #EVs https://t.co/8wAIC9OHhH $AAPL $TSLA $ILHMF $TRRXF
1426274644,The deceptive allure of glamour stocks: http://t.co/bA9EOQq6Yp #apple #tesla #investing $AAPL $TSLA $FB http://t.co/Mk8CYCvmcI
1425772637,"$TSLA Tesla reminds me of Apple a few years ago, massive drop from huge rise, cut in half, now $AAPL way up----the baby Tesla is $PLUG"
1426519248,Kirill Klip.: AppleInsider: Investigative Report On Top-Secret Apple Electric iCar. http://t.co/g9ZLFfXwso $AAPL $TSLA $LIT $ILHMF $TRRXF
1426161440,Tesla component part of RAV4 EV recall http://t.co/H0V2zgforP #premarket $TM $TSLA
1426865087,LG Chemical (GM); Samsung; BYD; Toyota - they could all smoke $TSLA's off-the-shelf Panasonic batteries - with a superbattery: @stevelevine
1426536781,The deceptive allure of glamour stocks: http://t.co/R9QWLWg5i1 #apple #tesla #investing $AAPL $TSLA $FB http://t.co/e69iJ8sFJW
1426429556,Brand loyalty will be the major driving force for the Apple electric iCar success. https://t.co/B0PMNH8YBO $AAPL $TSLA $LIT $ILHMF $TRRXF
1426188123,An Apple car? Why not? http://t.co/AFwoKnwS85 #iot #auto $AAPL $TSLA http://t.co/4t0wsF2f6g
1426524135,CEC 2020 Strategic Analysis of Energy Storage.  https://t.co/24UBsapVqg $LIT $ILHMF $TSLA $AAPL
1426474466,".@TeslaMotors teases software update that will end range anxiety for #ModelS $TSLA, $TWTR http://t.co/3NjzfNqi1z http://t.co/Lq0Zu1uFBC"
1426096201,An Apple car? Why not? http://t.co/BFCBgxhDKm #iot #auto $AAPL $TSLA http://t.co/3FV6gXBavv
1425991812,$TSLA ----I see a bad moon a rising-hope you got your things together--
1425831749,Kirill Klip.: Elon Musk is going to disrupt utility business as well with his lithium battery for home. http://t.co/mvheTiFdWY $TSLA $LIT
1426892817,@JakeIsOnTwitt3r $TSLA 197.50 all intraday bottom fished it 196 area and bounce to 198.60 2 hour period. Had 150% on them and was
1426682351,"lol... RT @TeslaAgnostic: Secret $TSLA Range extender revealed, no more range anxiety! http://t.co/kqfdHNfqh5 #Tesla #EV"
1426531690,"@SullyCNBC @MelissaLeeCNBC  Agree - CEOs should not tweet material information during Trading Hours, only when market closed  $TSLA"
1426805090,Keith Kohl: Lithium Investing - Tomorrow’s Energy Is A Metal.  https://t.co/BmhcbCmAOr $LIT $ILHMF $TSLA $AAPL $GOOG $F $GM $TRRXF
1426708532,$TSLA now above the 20-day with 50-day next target at 203.5's. Event tomorrow a.m. keeping it afloat.
1426789390,SF to Seattle w/little intervention!? #Tesla's #ModelS is getting self-driving 'autopilot' mode in 3 months! http://t.co/fpAtFyg3p5 $TSLA
1426351149,Warren Buffett stepping into the Lithium Battery Race. #Tesla #Apple #BYD https://t.co/0HX8Hoh2Ql $AAPL $TSLA $ILHMF
1425410619,Kirill Klip.: Powered By Lithium: Tesla Model S P85D In Cold Weather. http://t.co/OebPxDR6b8 $TSLA $AAPL $LIT $ILHMF $GM $F
1426773596,Thursday Dow opens - 68 We at $6.719 $EMES $TSLA $WLB http://t.co/mfPC3pzoHD
1426782014,Range Assurance: The app communicates with @Tesla's Supercharger network and warns you about running out of range.#TeslaModelS $TSLA
1426773662,Thursday Dow opens - 68 We at $6.719 $EMES $TSLA $WLB http://t.co/dOusd4uIDO
1426784806,$TSLA #Tesla Tesla Range Anxiety Conference: A Play-By-Play Recap http://t.co/1bBg1xjlaj
1426255660,"Tesla Motors roundup: Management realignment, F/X concerns, Orwellian twist http://t.co/ncrmLtzBsN $TSLA"
1426789340,And now Richard Branson  joins our #lithium club. https://t.co/0loBhVWWPb $TSLA $AAPL $ILHMF $LIT
1426086818,Steve LeVine at #Google - The Powerhouse: Inside the Invention of a #Battery to Save the World. http://t.co/FLplv3W8Uc $TSLA $AAPL $GOOG
1426529636,CEC 2020 Strategic Analysis of Energy Storage.  https://t.co/LLYSaVWBDc $LIT $ILHMF $TSLA $AAPL
1426501907,“@kirillklip: #LG Chem Lithium Battery Megafactory in #China: https://t.co/fcJqkbZ7J4 $TSLA $AAPL $LIT $ILHMF $TRRXF”
1426797668,OTA update for @TeslaMotors #ModelS to offer 'autopilot' self-driving mode $TSLA http://t.co/LaqcKnk6MZ http://t.co/6Q2TPgr1N2
1426082932,"RT @michaelsantoli: The dollar, the banks and $TSLA. Three things to watch today. http://t.co/ks0ZCHvLSt $UUP"
1425856276,"""In uptrends, surprise moves tend to be to the upside."" - @Tischendorf. | Livermore's line of least resistance. $IBB $TSLA"
1426593441,#Apple iCar - This is the tectonic shift for our #Lithium industry: mass market for #EVs https://t.co/VBqwvssznl $AAPL $TSLA $ILHMF $TRRXF
1426078476,Electric iCar: Apple Adds Vehicles To Its List Of Company Activities In Swiss Legal Filing. https://t.co/8wAIC9OHhH $AAPL $TSLA $LIT
1426783760,"$TSLA looks to be slowly working off an oversold condition and basing.  If it gets oversold again (RSI14), upside trend is broken."
1425313618,Hey @elonmusk why does @jimcramer hate you so much all of a sudden?  Did you and Jony Ive brush him off at the #Oscars?  lol $AAPL $TSLA
1425328030,Correction: $TSLA sub $203-$206 is vulnerable IMHO. Thanks for the catch @hkim318
