firstpost_date,content
11-03-2015,Google in initial talks to buy Indian startup InMobi: source - Reuters http://t.co/ChKPZhT7Yf #Google $GOOG $GOOGL
19-03-2015,$GOOG online stock traders get their trading information here - No Login Required -  http://t.co/131sjHuoV3
11-03-2015,"$GOOG: Google discloses that on March 4, 2015, CFO Patrick Pichette informed of his intent to retire http://t.co/7A9oEiWFLb"
02-03-2015,Skyhook patent cases vs. Google head to trial - Boston Globe… http://t.co/UWAPFuErrP #Google $GOOG $GOOGL http://t.co/D7ZE1wH21D
03-03-2015,RT @OpenOutcrier: $TWTR RUmor $GOOG to acquire 30% stake for $65/sh UNCONFIRMED CHATTER
15-03-2015,Samsung Pay vs. Google Wallet vs. Apple Pay: Drawing the Battle Lines - Motley Fool http://t.co/4AKUxS83qT #Google $GOOG $GOOGL
03-03-2015,".@Samsungtweets's #GalaxyS6 is demolishing the competition in early benchmarks $QCOM, $GOOG, http://t.co/5jFvHicN33 http://t.co/9Fvik96JbG"
19-03-2015,"Best Deep Learning Visual Recognition for Jan, Feb and Mar 2015: $BIDU, $MSFT, $GOOG (Jeff Dean @ #GTC15)"
03-03-2015,Google confirms coming wireless phone service http://t.co/b5Y1VdDQaN $GOOG $T $VZ $TMUS
05-03-2015,$MSFT $AAPL $GOOG boosted accumulated foreign profits not subject to US tax by over 20% in 2014 http://t.co/oOW3NhXcD9 ht @joshuatopolsky
13-03-2015,"$AAPL $GOOG $MSFT Worldwide tablet growth hits brakes, slowing to low single digits in the years ahead, says IDC http://t.co/eBPrqSicV2"
02-03-2015,"Water buffalo lugging gear. Who pays? Facebook, Google telecoms face off. $FB $GOOG http://t.co/yQH1Pro2kD"
06-03-2015,$GOOG Will Google Inc (GOOGL)'s Wireless Business Pressure Verizon ...:  Will Google Inc (GOOGL)'s Wireless Bu... http://t.co/FG8manomSu
05-03-2015,"$GOOG Apple Inc, Google Inc develop fixes for 'Freak' security bug that allows ...:  Apple Inc, Google Inc dev... http://t.co/hkIvs5h8va"
02-03-2015,"$GOOG Google Inc, Marvell Team up To Advance Project ARA:  Google Inc, Marvell Team up To Advance Project ARA ... http://t.co/VpireyT8zB"
03-03-2015,NEW POST: An Up-Close Look at a Position  http://t.co/gGSKE3wu7N $CRTO $GOOG $GOOGL $IWM $TSLA
19-03-2015,Steve LeVine at Google - The Powerhouse: Inside the Invention of a Battery to Save the World.  https://t.co/vbUXeb7HZm $GOOG $TSLA $AAPL
12-03-2015,Steve LeVine at #Google - The Powerhouse: Inside the Invention of a Battery to Save the World. https://t.co/J4KPNqUYC7 $GOOG $AAPL $TSLA $…
13-03-2015,Steve LeVine at #Google - The Powerhouse: Inside the Invention of a Battery to Save the World.  https://t.co/vbUXeaQ77O $GOOG $AAPL $TSLA
06-03-2015,"PR: #Valve Announces Link, #Source 2, #SteamVR, and More at #GDC $GOOG, http://t.co/AuDutrlhst http://t.co/mtvQOLBcfD"
12-03-2015,$GOOG Google Inc Adds Mount Everest Region To Street View:  Google Inc Adds Mount Everest Region To Street Vie... http://t.co/JVHmsmJTuv
13-03-2015,$GOOG Google Inc (GOOGL) Opens First Ever Google Shop:  Google Inc (GOOGL) Opens First Ever Google Shop Bidnes... http://t.co/CMgsIDXvac
07-03-2015,$GOOG Could Apple Inc. (AAPL) Contract Decision Lead to Toppling of Google Inc ...:  Could Apple Inc. (AAPL) C... http://t.co/l5n3Q5A0QG
05-03-2015,$GOOG Google Inc (GOOGL) Does Complete Contacts Manager Revamp:  Google Inc (GOOGL) Does Complete Contacts Man... http://t.co/HAPh8t0h0E
11-03-2015,"$GOOG Google Inc. CFO Patrick Pichette Retires Early To Travel The World, Spend Time ...:  Google Inc. CFO Pat... http://t.co/IVco1Wt5V7"
18-03-2015,"With 30% of searches occurring on mobile,  brands Have One Month to be Mobile-Friendly for $GOOG, or else... http://t.co/4sgihzVIN9"
21-03-2015,#GOOGLE 'C' : developing &amp;lsquo;near-perfect&amp;rsquo; face recognition  http://t.co/W4aPIZDVWK $GOOG
13-03-2015,$GOOG Google Inc Releases Chrome 42 Beta Right After Chrome 41:  Google Inc Releases Chrome 42 Beta Right Afte... http://t.co/JqIIStpO73
08-03-2015,From Dead-End Job to Uber Billionaire: Meet Ryan Graves  http://t.co/oDBFG4IicX via @daily_finance $GE $GOOG
20-03-2015,"Ahhh $GOOG ""Inside the U.S. Antitrust Probe of Google By Brody Mullins, Rolfe Winkler and Brent Kendall | 1277 wo... http://t.co/5Izk8yl4VB"
13-03-2015,Epic Google snafu leaks hidden whois data for 280000 domains - Ars… http://t.co/8Opp4JRvqy #Google $GOOG $GOOGL http://t.co/OYS7QUC0RQ
03-03-2015,$GOOG settling with $VRNG on patent case b/c of SCOTUS $TEVA ruling?
14-03-2015,$GOOG How Apple Inc. Latest Macbook Stacks Up Against Google Inc.Chromebook Pixel:  How Apple Inc. Latest Macb... http://t.co/nWttJCJfSH
26-02-2015,"RT @jkrim: With one billion users a month, YouTube still doesn’t make money $GOOG http://t.co/8N1nHlUhyK via @WSJ"
18-03-2015,#GOOGLE 'C' : LONG-TERM FUND FROM PARAG PARIKH AIMS TO ATTRACT NRI COMMUNITY http://t.co/9LR8ShVk4Y $GOOG
19-03-2015,$GOOG Google Inc X's Astro Teller: We Need To Fail Faster:  Google Inc X's Astro Teller: We Need To Fail Faste... http://t.co/SPl8FltCMY
06-03-2015,"$GOOG Citigroup Deep Dives Into Google, Says Company Is An 'Enigma':  Citigroup Deep Dives Into Google, Says C... http://t.co/oxWqN9l8ff"
06-03-2015,"$GOOG Long Way For Driverless Cars From Google Inc (GOOGL), General Motors ...:  Long Way For Driverless Cars ... http://t.co/6EJZplh3Pm"
01-03-2015,$GOOG online stock traders get their trading information here - No Login Required -  http://t.co/131sjHuoV3
09-03-2015,Good News Is Bad News Is Good News http://t.co/1w0vmRrUSd $AAPL #APPLE $CELG $COST $CREE $CVX $F $FDX $FSLR $GLD $GOOG $KEY $KR $LULU
19-03-2015,We're already seeing blowouts emerge in our #marchmadness stock-picking bracket. $AAPL and $GOOG out to early leads. http://t.co/xGPMdxrGAQ
06-03-2015,$GOOG Google Wireless Plan Has One Catch:  Google Wireless Plan Has One Catch Wall Street Journal - 9 hours ag... http://t.co/IJwtJ9z1tV
05-03-2015,$GOOG online stock traders get their trading information here - No Login Required -  http://t.co/131sjHM0jD
18-03-2015,"Of course $baba will bounce back like $fb &amp; $goog did. this is the game that wallstreet plays buy low sell high puts  calls  up, down"
07-03-2015,IBM Cloud Services Part-II http://t.co/wchoHXevhv by Trefis Team $IBM $GOOG $AMZN
02-03-2015,$GOOG Google Inc Proposes Wildest Design Ever For North Bayshore Campus:  Google Inc Proposes Wildest Design E... http://t.co/kQJRCq3GEZ
03-03-2015,$GOOG - Mary Lou Jepsen Leaves Google to Join Facebook's Oculus - Re/code http://t.co/4e0HNNFbS0
01-03-2015,".@Google will launch two new #Nexus smartphones made by @LGUS and @Huawei $GOOG, http://t.co/uSuuoJKxnc http://t.co/ehexI8pl5v"
10-03-2015,Ex-Googler Alleges Sexual Harassment at Google - NBC Bay Area http://t.co/zbCwkazFMh #Google $GOOG $GOOGL http://t.co/OFZu8fF0MP
06-03-2015,Ted Cruz's Texas two-step: Hired gun for Google - Yahoo News http://t.co/pVJPU1IIU5 #Google $GOOG $GOOGL http://t.co/d9s9xmTd3x
13-03-2015,4 Types Of Businesses That Benefit From Net Neutrality http://t.co/ycJhJqXZCy $NFLX $P $AMZN $MSFT $FB $GOOG $GOOGL $CMCSA
19-03-2015,$GOOG Google Inc Car To Hit The Roads Soon:  Google Inc Car To Hit The Roads Soon Bidness ETC - 19 minutes ago... http://t.co/jBdDb0qddO
17-03-2015,$GOOG - Can Google Inc.'s Chromebook Pixel Challenge Apple Inc.’s New MacBook? http://t.co/T5LFbU9U2y
20-03-2015,"http://t.co/y3ZkTSXVfQ Daily Round Up 3/19/15: FANG, HEES, GLP, ASYS http://t.co/1GRLjDUPaT $ALCO $ASYS $CUDA $CY $DYN $GLP $GOOG $HEES"
01-03-2015,How I helped take a startup from 0 to 40M+ pageviews and got it acquired by Google http://t.co/xXrz8v7jXb $GOOG http://t.co/75Bm7FBuj2
04-03-2015,What If Google Loses Its Default Search Engine Status On Apple Devices?:  http://t.co/GSA0BF8mM3 $goog $googl
18-03-2015,$GOOG Google Inc (GOOG) Eric Schmidt Faces Backlash Over Apparent Gender ...:  Google Inc (GOOG) Eric Schmidt ... http://t.co/IG0b920zgF
20-03-2015,(very cool.) #Intel And #Google Team Up With #TAGHeuer To Bring #AndroidWear Uptown http://t.co/1Lw30FtfqI via @techcrunch $GOOG $INTC
02-03-2015,RT @WSJ: Google confirms plan to offer wireless service: http://t.co/bXS7wtzVMG $GOOG #MWC15
01-03-2015,"What's Google Doing In Seoul, South Korea?:  It’s no secret that in the last few years, South Ko... http://t.co/BTT12xCKgw $goog $googl"
06-03-2015,$GOOG Google Inc Tops Fortune's “Best Companies To Work For” List For 6th ...:  Google Inc Tops Fortune's “Bes... http://t.co/9yxXSzXXF9
08-03-2015,$GOOG online stock traders get their trading information here - No Login Required -  http://t.co/131sjHM0jD
20-03-2015,".@TAGHeuer will make @google @Android watch, with help from @Intel #wearables $GOOG, $INTC,… http://t.co/oZJFgaFtPN http://t.co/4cgU3jdLFX"
03-03-2015,$GOOG Bank of America Raises Google Shares To Buy - $PT 650
19-03-2015,$GOOG Google Inc Chrome's New Update Features Faster Page Loads:  Google Inc Chrome's New Update Features Fast... http://t.co/xvfVN9uPIv
03-03-2015,".@Samsungtweets's #GalaxyS6 is demolishing the competition in early benchmarks $QCOM, $GOOG, http://t.co/euLVeW5x5l http://t.co/NSwdKpo7ts"
12-03-2015,$GOOG Google Inc Launches Standalone Calendar App For Apple Inc.'s iOS:  Google Inc Launches Standalone Calend... http://t.co/Q9q8BLU55J
06-03-2015,Wittgenstein's dress: @robertshrimsley on $GOOG as our arbiter of established truth  http://t.co/Z5vmP8Qm50 via @FT
20-03-2015,Keith Kohl: Lithium Investing - Tomorrow’s Energy Is A Metal.  https://t.co/BmhcbCmAOr $LIT $ILHMF $TSLA $AAPL $GOOG $F $GM $TRRXF
11-03-2015,Steve LeVine at #Google - The Powerhouse: Inside the Invention of a #Battery to Save the World. http://t.co/FLplv3W8Uc $TSLA $AAPL $GOOG
07-03-2015,Can it? @Competia: $GOOG has set up an ethics committee to ensure its technology isn’t abused  http://t.co/8ouR8qWDnQ @bill_fischer #corpgov
10-03-2015,$GOOG online stock traders get their trading information here - No Login Required -  http://t.co/131sjHM0jD
09-03-2015,$GOOG online stock traders get their trading information here - No Login Required -  http://t.co/131sjHM0jD
05-03-2015,$GOOG Google Inc (GOOGL) Working On A Bridge Between Apple Inc. (AAPL) iOS And ...:  Google Inc (GOOGL) Workin... http://t.co/LW2EdHx8Wi
11-03-2015,"Inspiring read by $GOOG CFO Patrick Pichette  ""So when is it going to be time? Our time? My time?"" https://t.co/ONCZuu04Se"
07-03-2015,$GOOG $AAPL $TWTR Live Webinar: Analyzing Option Action – Monday March 9th 11am http://t.co/OofsKcHvkm
14-03-2015,$GOOG $AAPL $TWTR Friday Focus – The FED’s Next Step – Prudence http://t.co/QJ1T4N49RO
20-03-2015,$GOOG received a new alert. Find out why at http://t.co/nZwqReM0tj #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #markets 57
13-03-2015,$GOOG received a new alert. Find out why at http://t.co/nZwqReM0tj #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #markets 300
18-03-2015,How Big Is Google's Mobile-Friendly Algorithm? Bigger Than Panda Or… http://t.co/3eBZ4znJ7C #Google $GOOG $GOOGL http://t.co/zAUFUpZZ52
02-03-2015,ICYMI: “The Dads of Tech” explains why VC backed tech often doesn't get #privacy or #harassment. $FB $GOOG cc @aral http://t.co/hZzBHm6WXQ
09-03-2015,"$GOOG Google Inc (NASDAQ:GOOG) Observed International Women's Day, While Apple ...:  Google Inc (NASDAQ:GOOG) ... http://t.co/OVVzJBMfyp"
12-03-2015,$GOOG received a new alert. Find out why at http://t.co/nZwqReM0tj #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #markets 250
01-03-2015,Renderings of Google's futuristic new HQ have no desks - MarketWatch http://t.co/ejAlJm0H5e #Google $GOOG $GOOGL http://t.co/vobATC4Lwu
06-03-2015,"PR: #Valve Announces Link, #Source 2, #SteamVR, and More at #GDC $GOOG, http://t.co/9lgOvUQEG7 http://t.co/rBMWDZhnlm"
11-03-2015,$GOOG received a new alert. Find out why at http://t.co/nZwqReM0tj #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #markets 53
20-03-2015,$GOOG Inside the US Antitrust Probe of Google:  Inside the US Antitrust Probe of Google Wall Street Journal - ... http://t.co/KFGuK32urb
16-03-2015,Re the $GOOG CFO's memo. MT @EmanuelDerman: Lucy Kellaway always good at cutting thru the crap http://t.co/ej6PANwPCX
11-03-2015,"RT @CalliopeCo: RT @SaabiraC: Google Opens First Google Store Ever, in London! http://t.co/CUvIAUDdN6 $GOOG http://t.co/qUPodUI3lm //@rwang0"
18-03-2015,$GOOG received a new alert. Find out why at http://t.co/nZwqReM0tj #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #markets 24
13-03-2015,$GOOG received a new alert. Find out why at http://t.co/nZwqReM0tj #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #markets 103
13-03-2015,$GOOG received a new alert. Find out why at http://t.co/nZwqReM0tj #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #markets 80
13-03-2015,Cowen Boosts PT on Google $GOOG $GOOGL to $681; SOTP Analysts Suggests 46% - 52% Upside http://t.co/D7MWkOTjum
20-03-2015,$AAPL $GOOG $BBRY $MSFT Global smartphone shipments in 2015 to reach 1.401 billion units http://t.co/OFjGAhTeVT
20-03-2015,$GOOG - HTC Chairwoman Cher Wang to Double as CEO -- Update http://t.co/tPMsFr0kzN
20-03-2015,$GOOG $AAPL $TWTR Friday Morning Market Video $WYNN $SPY $JPM $BIDU $DDD http://t.co/qjl8glgfXy
15-03-2015,"$AAPL, $AAPL, $GOOG, $INTC Weekly Tech Highlights: Apple's Upgradeable Smartwatch, Intel's Apple… http://t.co/OuBkjzOaum ~ via @AlertTrade"
11-03-2015,$GOOG may have just crushed $CRDS Strongbox marketability. Storage has never been cheaper. $IRM chose it as well. http://t.co/VUv0vUgmcE
06-03-2015,$GOOG online stock traders get their trading information here - No Login Required -  http://t.co/131sjHuoV3
04-03-2015,"$GOOG Apple Inc. (AAPL), Google Inc (GOOGL) Seen As Serious Competition By Auto ...:  Apple Inc. (AAPL), Googl... http://t.co/pXpQcdfrJf"
07-03-2015,Google to Start Penalizing Non-Mobile Sites - Business 2 Community http://t.co/u2mBn72hqf #Google $GOOG $GOOGL http://t.co/we0Mv5935M
12-03-2015,$GOOG received a new alert. Find out why at http://t.co/nZwqReM0tj #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #markets 280
11-03-2015,$GOOG received a new alert. Find out why at http://t.co/nZwqReM0tj #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #markets 404
12-03-2015,$GOOG Google Inc (GOOGL)'s Brain Drain Prompting Top Talent Departures:  Google Inc (GOOGL)'s Brain Drain Prom... http://t.co/75bCKQnFhd
18-03-2015,$GOOG received a new alert. Find out why at http://t.co/nZwqReM0tj #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #markets 22
13-03-2015,Nifty scene courtesy of @UnderArmour + $GOOG on convening us at an old power plant! #SXSW2015 #WRNY… https://t.co/3ayanvKcD4
01-03-2015,"$GOOG - Spotify's Revenue Rose in 2013, But Losses Continued - 2nd Update http://t.co/NOQ26SFncb"
19-03-2015,$GOOG received a new alert. Find out why at http://t.co/nZwqReM0tj #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #markets 352
18-03-2015,$GOOG received a new alert. Find out why at http://t.co/nZwqReM0tj #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #markets 240
12-03-2015,$GOOG - Take A Long-Term View - Cramer's Mad Money (3/11/15) http://t.co/E9hZhgnWAo
04-03-2015,$GOOG received a new alert. Find out why at http://t.co/nZwqReM0tj #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #markets 5
11-03-2015,$GOOG received a new alert. Find out why at http://t.co/nZwqRf3BRT #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #markets 469
11-03-2015,$GOOG received a new alert. Find out why at http://t.co/nZwqReM0tj #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #markets 51
10-03-2015,$GOOG received a new alert. Find out why at http://t.co/nZwqReM0tj #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #markets 156
12-03-2015,$GOOG received a new alert. Find out why at http://t.co/nZwqReM0tj #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #markets 307
11-03-2015,$GOOG received a new alert. Find out why at http://t.co/nZwqReM0tj #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #markets 397
11-03-2015,$GOOG received a new alert. Find out why at http://t.co/nZwqReM0tj #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #markets 396
11-03-2015,RT @TSTEnergy: Why Google Wants to Help You Generate Your Own Electricity $GOOG http://t.co/ibftL4xNMr http://t.co/aSsU9R01H3
20-03-2015,RT @MtthwRose chart breaks down gaps betw FTC staff on $GOOG and @FTC commissioners http://t.co/LPVcAr1MVq http://t.co/wv63fsKqEr /@rwang0
11-03-2015,$GOOG received a new alert. Find out why at http://t.co/nZwqReM0tj #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #markets 463
11-03-2015,$GOOG received a new alert. Find out why at http://t.co/nZwqReM0tj #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #markets 393
11-03-2015,Tech hopping in on the NFL's New League Year Trade/Retire frenzy. RT @scottbudman: Just in: Google CFO Patrick Pichette to retire. $GOOG
03-03-2015,"Been watching #Cyanogen a while and they may be the future of #Android - open systems, open services, outdoing $GOOG http://t.co/WyBBP6EGXA"
11-03-2015,$GOOG received a new alert. Find out why at http://t.co/nZwqReM0tj #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #markets 148
13-03-2015,Why The Calendar Should Dictate Your Trading Strategy $AMZN $BXXX $GOOG $HAC $SPLS: A classic Twilight Zone ep... http://t.co/WkJIhUPi8i
11-03-2015,$GOOG received a new alert. Find out why at http://t.co/nZwqReM0tj #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #markets 403
19-03-2015,"$GOOG 3 Hot Stocks Movers: Google Inc (NASDAQ:GOOG), Intel Corporation (NASDAQ ...:  3 Hot Stocks Movers: Goog... http://t.co/KLqjUzOAf1"
09-03-2015,RT @Benzinga: Gene Munster: Apple Can Go Higher Than $700 Billion $AAPL $goog $xom http://t.co/BRJ9TbY3Mt #springforward #AppleWatch
11-03-2015,$GOOG received a new alert. Find out why at http://t.co/nZwqReM0tj #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #markets 431
02-03-2015,Baidu $BIDU $203.75 Looks Like A Great Investment Around Current Levels...It Is The Chinese Version Of Google $GOOGL $GOOG
06-03-2015,"""$APPL &amp; $GOOG told us that the previous 12m months, Apple paid $10bn to developers and Google $5bn."" http://t.co/ceBxy7CYTN @BenedictEvans"
06-03-2015,$GOOG received a new alert. Find out why at http://t.co/nZwqReM0tj #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #markets 12
06-03-2015,Does Net Neutrality Matter? http://t.co/ysRyTkbhMh $VZ $CMCSA $CMCSK $T $GOOG $GOOGL $FB
20-03-2015,"Google-Funded Magic Leap Finally Teases Its First Augmented Reality Project:  Magic Leap, the co... http://t.co/r9DQT9v7gw $goog $googl"
20-03-2015,".@TAGHeuer will make @google @Android watch, with help from @Intel #wearables $GOOG, $INTC,… http://t.co/II9iaClHDy http://t.co/p0hBKUxWL6"
03-03-2015,"What attracts $AAPL, $GOOG &amp; others to car biz? @OlafStorbeck, @KevinAllison and I on the road to driverless cars http://t.co/a0KSeqMzVc"
05-03-2015,$GOOG Apple Inc. iOS 8 Adoption Rate At 75%; Google Still Struggling With Android:  Apple Inc. iOS 8 Adoption ... http://t.co/j7LfQeTTMW
18-03-2015,$GOOG received a new alert. Find out why at http://t.co/nZwqReM0tj #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #markets 294
05-03-2015,"Top 10 app makers in 2014 by $GOOG/$APPL combined revenue come from Japan (5), USA (2), &amp; Finland-UK-China (1) http://t.co/dB31xbXuDK"
02-03-2015,"""A hubristic and overtly suburban vision of corporate life."" @FT's @edwinheathcote on $GOOG's  Googleplex plans http://t.co/q5q3mEH80h"
03-03-2015,"MT @AntonyMCurrie: $AAPL, $GOOG &amp;c on the road to driverless cars @OlafStorbeck, @KevinAllison http://t.co/deMjWwRgBU http://t.co/OSYLrUqWbu"
06-03-2015,"What role for #insurance brokers, as $GOOG enters auto insurance business? #imd_mit  http://t.co/Ky4lzxt4Ey"
03-03-2015,$GOOG received a new alert. Find out why at http://t.co/nZwqRf3BRT #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #markets 442
07-03-2015,RT @WSJ: Google’s planned wireless service has a catch: it will only work on the latest Nexus smartphone. http://t.co/uhNM8cAR1l $GOOG
11-03-2015,"RT @WSJ: Google opens first Google-branded store, in London: http://t.co/7BRMElDu4t $GOOG http://t.co/L06H93Zwif"
11-03-2015,$GOOG received a new alert. Find out why at http://t.co/nZwqReM0tj #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #markets 411
13-03-2015,Actives on open @CBOE: $AAPL $TSLA $TWTR $INTC $CTL $CRM $FB $GOOG $AMZN $PBR
06-03-2015,$GOOG Blackberry Ltd (BBRY)'s BBM Hits 100 Million Downloads on Google Inc ...:  Blackberry Ltd (BBRY)'s BBM H... http://t.co/AGHX0lqoyW
03-03-2015,$GOOG received a new alert. Find out why at http://t.co/nZwqReM0tj #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #markets 384
03-03-2015,$GOOG received a new alert. Find out why at http://t.co/nZwqReM0tj #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #markets 415
03-03-2015,$GOOG received a new alert. Find out why at http://t.co/nZwqReM0tj #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #markets 374
03-03-2015,$GOOG received a new alert. Find out why at http://t.co/nZwqReM0tj #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #markets 371
05-03-2015,"SanDisk Continues To Revamp Removable Storage Product Line, Reveals 200 GB microS... http://t.co/O2SWAp7Ew4 by Trefis Team $SNDK $AAPL $GOOG"
02-03-2015,$GOOG Skyhook patent cases against Google nears trial:  Skyhook patent cases against Google nears trial Boston... http://t.co/5QV6Bqnyaz
03-03-2015,$GOOG received a new alert. Find out why at http://t.co/nZwqReM0tj #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #markets 474
05-03-2015,$GOOG Google Inc (GOOGL) Ready To Cut Your Monthly Cell Phone Bill?:  Google Inc (GOOGL) Ready To Cut Your Mon... http://t.co/z23bbfYYaX
09-03-2015,$GOOG received a new alert. Find out why at http://t.co/nZwqReM0tj #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #markets 155
03-03-2015,$GOOG received a new alert. Find out why at http://t.co/nZwqReM0tj #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #markets 140
04-03-2015,$GOOG Google Inc (GOOGL)'s Wireless Ambition Could Drive Cell Tower Stocks Higher:  Google Inc (GOOGL)'s Wirel... http://t.co/hiLD2jfQQ1
04-03-2015,#Alibaba enters hotly-contested market as it opens its first US #cloud center. http://t.co/dIMFQvUoo8 $BABA $AMZN $GOOG $MSFT #tech
18-03-2015,$GOOG Google Inc (GOOGL) To Penalize Doorway Pages:  Google Inc (GOOGL) To Penalize Doorway Pages Insider Monk... http://t.co/dHW4y8kc24
06-03-2015,Google &amp; Microsoft collaborating: Angular 2 &amp; Typescript $MSFT $GOOG http://t.co/WzA8ljDaST
12-03-2015,RT @TSTEnergy: Why Google Wants to Help You Generate Your Own Electricity $GOOG http://t.co/ibftL4xNMr http://t.co/aSsU9R01H3
05-03-2015,"#GOOGLE 'C' : TRINIDAD-POLITICS-Google submits communication on ""emailgate"" sc... http://t.co/FxszHU7Kf5 $GOOG"
20-03-2015,$GOOG How Google Inc (GOOGL) Was Let loose For Antitrust Violations?:  How Google Inc (GOOGL) Was Let loose Fo... http://t.co/Sn74ONS325
20-03-2015,$GOOG received a new alert. Find out why at http://t.co/nZwqReM0tj #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #markets 229
11-03-2015,$GOOG received a new alert. Find out why at http://t.co/nZwqReM0tj #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #markets 395
05-03-2015,"Google, Wal-Mart Part Ways Over Local Shopping Ads - Wall Street Journal http://t.co/K7BvZD7daw #Google $GOOG $GOOGL http://t.co/yh0dkPkQwZ"
13-03-2015,$GOOG $AAPL $TWTR Thursday Recap 3/12/15 - Update from Option Millionaires - Stock Options Chatroom You know the m... http://t.co/rDJPZut83r
05-03-2015,Bond market says tnx! MT @edwardnh: $MSFT $AAPL $GOOG boosted accumulated foreign profits not subject to 2014 US tax http://t.co/5o2JJCggsh
05-03-2015,Bond market says tnx! MT @edwardnh: $MSFT $AAPL $GOOG boosted accumulated foreign profits not subject to 2014 US tax http://t.co/5o2JJCggsh
09-03-2015,$GOOG Google Inc Building A Competitor For Oculus Rift:  Google Inc Building A Competitor For Oculus Rift Inve... http://t.co/sLyQiAxURU
08-03-2015,$GOOG Google Inc (GOOG) To Enter Virtual Reality With Android-Powered Applications:  Google Inc (GOOG) To Ente... http://t.co/wzVwjoQ69h
03-03-2015,$GOOG received a new alert. Find out why at http://t.co/nZwqReM0tj #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #markets 382
03-03-2015,$GOOG received a new alert. Find out why at http://t.co/nZwqReM0tj #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #markets 372
07-03-2015,$GOOG received a new alert. Find out why at http://t.co/nZwqReM0tj #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #markets 390
03-03-2015,$GOOG received a new alert. Find out why at http://t.co/nZwqReM0tj #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #markets 119
03-03-2015,"$GOOG - Cloud Computing Wars 2015 - Google, Microsoft, Docker, Sphere 3D And VMware http://t.co/ZPm79P7gkf"
20-03-2015,$GOOG $AAPL $TWTR Friday Morning Reads - Update from Option Millionaires - Stock Options Chatroom Stocks are back ... http://t.co/JcSMv6BvIG
11-03-2015,$GOOG - Google in early stages of negotiations to buy Indian mobile ad firm InMobi; valued at $2.5B @WSJ http://t.co/zpB6bKaH1U
12-03-2015,RT @usatodaytech: Busy day for Google: It’s also in talks to buy Indian mobile ad firm InMobi $GOOG http://t.co/sifflesqGa
20-03-2015,"China Businesswoman Zhou Qunfei, Rags-To-Riches Supplier To Apple, Is Now Worth $3.5 Bln:  http://t.co/IrmHPvMhDJ $AAPL $GOOG $PCLN $K"
04-03-2015,$GOOG received a new alert. Find out why at http://t.co/nZwqReM0tj #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #markets 532
03-03-2015,$GOOG received a new alert. Find out why at http://t.co/nZwqReM0tj #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #markets 523
20-03-2015,"Didn’t expect UAB and Georgia State upsets? How about $MSFT over $AAPL or $FB over $GOOG?  It’s your call, investor. https://t.co/VRBLR21qPg"
04-03-2015,"#FREAK flaw undermines security for #Apple and #Google users, researchers discover - $AAPL $GOOG http://t.co/QpBdbiVOSW"
03-03-2015,$GOOG received a new alert. Find out why at http://t.co/nZwqReM0tj #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #markets 385
