firstpost_date,content
13-03-2015,"""we believe consumers are going to fall in love with Apple Watch after spending time with the new product."" http://t.co/1Lh3Cypwzz $AAPL"
13-03-2015,#iOS 8.3 download NOW...ish (Apple Seed not so public after all)  @Computerworld #itbw $AAPL #iOS83  http://t.co/riLQZ0ZWoO
08-03-2015,A look at Apple's unique marketing of the Apple Watch $AAPL http://t.co/ehjw8M9BCw
18-03-2015,Apple's TV Service Could Be 'Groundbreaking' With Siri And PrimeSense Technology $AAPL $CMCSA $MSFT  http://t.co/tkULwS0l5j
10-03-2015,"Even after adding Apple, the Dow is failing you http://t.co/St5oUJ67fG $AAPL"
13-03-2015,"Apple's Tim Cook to @jimcramer: ""We’re always paranoid... Everybody here lives on edge"" (talking about competition) $AAPL"
15-03-2015,"From its Watch to chips to HBO, Apple dominated this week's tech highlights $AAPL $GOOG $INTC http://t.co/O84E0bqPEI http://t.co/qUIyEmryBV"
10-03-2015,Here's the most important part of Apple's event which nobody is talking about $AAPL http://t.co/JFPnJXHzg1
10-03-2015,$AAPL : Bot 132 calls @ .40
03-03-2015,Google Is Gearing Up for Another Battle With Apple Over Mobile Pay $AAPL http://t.co/vzvPSjAsm5 http://t.co/MDJ3UOXfWh
13-03-2015,$aapl - behavior change and could see resistance near 126 http://t.co/yQRuAZdQ4Q
10-03-2015,The $AAPL Watch will be a hot seller this holiday season. Over/out.
01-03-2015,Finally the Retina MacBook Air is coming soon Yay!  Everything We Know | MacRumors http://t.co/BjSvuPsaPp $AAPL
09-03-2015,"Ahead of tomorrow's $AAPL watch event, the Commodore Time Master, which sold for $2100 in 1976: http://t.co/snb8qAgc6u"
13-03-2015,"""The law of large numbers is catching up on Apple,"" says Berenberg. $AAPL http://t.co/Fe1mzJuQp1"
07-03-2015,Alot of longs got trapped in the AM! damn!! $SPY $GOOGL $QQQ $AAPL $NFLX $FB $PCLN #options
11-03-2015,$AAPL Financial Times: Knock-off Apple Watches go on sale in China http://t.co/meg3imzOx2
12-03-2015,Today's Most Active #Options http://t.co/zcU0nOctvw $SPY $AAPL $SPX $BAC $VIX
08-03-2015,#DidYouKnow? The Apple Watch is $AAPL 's first new piece of hardware since the iPad debuted in 2010? http://t.co/kWQ3KqhcaP
10-03-2015,Monday market recap: Stocks rebound on deals; Apple up after event http://t.co/KVyBaeNpst $AAPL
07-03-2015,Apple is doomed! Dow Curse hit (Photo: Getty): http://t.co/yeNIReDpRj $aapl http://t.co/disp5TjntK
10-03-2015,"""@Benzinga: HBO Now is launched. Apple is the exclusive partner. http://t.co/KX2xeh8fFA $AAPL"""
09-03-2015,The One Thing That Makes Apple a Totally Different Company Now - TIME http://t.co/3nGD7nWAVL #Apple • $AAPL http://t.co/J0p8anXiEF
11-03-2015,"To keep thinking differently, here's what Apple should launch next http://t.co/C67IGCJ0e5 $AAPL"
06-03-2015,"Who's at fault with Apple Pay fraud, Apple or banks? http://t.co/wpOD9dYlGi $AAPL"
14-03-2015,"Stanford's ResearchKit app has been downloaded more than 52K times as of this morning, @byJuliaLove reports. http://t.co/fJ4HPsGCTx $AAPL"
20-03-2015,"""@CNBC: Apple will try to accomplish what Google could not » http://t.co/raGkD5iKeP http://t.co/HPUusiLQ4Q"" #Apple #Google $AAPL"
06-03-2015,"""Tim Cook is really innovating, and $AAPL is a good bet for innovation."" Gene Munster on #PreMarket Prep: http://t.co/EeYPa3gooc"
18-03-2015,Why Apple's Web TV Doesn't 'Change The Game' Like It Did For Music $AAPL http://t.co/xtcCCbudcn
07-03-2015,VIDEO http://t.co/6hhHWm7fKZ Stk Mkt Analysis 3/6/15 $SPY $AAPL $QQQ $IWM $BABA $TLT $GPRO $TSLA
06-03-2015,Apple's Currency Problem Becoming More Challenging For The Company http://t.co/4X0WtatsfK $AAPL #APPLE
20-03-2015,"Apple is kicking out AT&amp;T to join the Dow Jones Industrial Average"" http://t.co/BghdyAVOW4 $AAPL $T"
06-03-2015,Apple could be building something bigger than a car http://t.co/ZOep1OFRC2 $AAPL
05-03-2015,A cancer survivor says a healthier lifestyle would not have been possible wit... https://t.co/h2HY9aDFCE $aapl #apple http://t.co/lzhfwc9UUM
10-03-2015,"Apple Watch Pricing is Very, Very Reasonable #AppleWatch $AAPL http://t.co/XfvBb1nbRP http://t.co/tGaogwoEtq"
06-03-2015,"""There is room for optimism around the $AAPL television in 2016."" Gene Munster on #PreMarket Prep: http://t.co/BYRGZpUpoG #AskGeneMunster"
10-03-2015,$AAPL traders.  #TradeIdeas AI sent a message that $AAPL is heading over $135 http://t.co/9Xso35L4gy http://t.co/uWutUS7YnZ
10-03-2015,"If we're not careful, even $AAPL might decline in price. #iliketoWatch."
05-03-2015,"bentz just called the iwatch ""50 shades of meh"" lol ... http://t.co/bD6SYDjiqE via @TALENTEDBLONDE $AAPL"
14-03-2015,VIDEO http://t.co/VHWaLnXf8G Stock Mkt Analysis 3/13/15 $SPY $QQQ $IWM $XLF $SMH $TLT $CL_F $AAPL $BABA $IBB
06-03-2015,"$AAPL big ""NEWS"" event Monday morning.  http://t.co/zwIEZvbd2X  Means 1 trading day left (brief pop IMHO)"
10-03-2015,"""If $AAPL breaks below $125.30, it will confirm more downside."" @mocktrade on #PreMarket Prep show: http://t.co/OukmSV9fFu"
09-03-2015,http://t.co/rv0w3CQPaQ  $AAPL watch what some sources are saying...
06-03-2015,RT @ReutersBiz: BREAKING: Apple to replace AT&amp;T in Dow industrials. http://t.co/02DiDgNSxZ $AAPL $T
10-03-2015,$AAPL now up more than 2% as @tim_cook finally unveils the Apple watch. And all its different faces.
10-03-2015,Its also important to remember that $AAPL made a huge move. A new base would be expected at least ...
09-03-2015,Today on @Powerlunch all the juicy details on the Apple Watch you've been waiting for. Tune in to @CNBC 1pmET.  #Excited $AAPL
19-03-2015,Apple has kept Steve Jobs's office exactly as he left it - Washington Post… http://t.co/6xknKApbNM #Apple • $AAPL http://t.co/Zhpmn2vXSa
07-03-2015,"#Tech Rewind: $AAPL bumps $T off the Dow, @Etsy files for IPO + smart tote brand @LeohtWT kicks off on Kickstarter: http://t.co/T5YnfrGidH"
20-03-2015,Hope I win this #iPad mini from @ValueWalk! $AAPL http://t.co/13ZNaDyQQ9 http://t.co/iPyJdkx21v
02-03-2015,"""I'm entering this week again flat $AAPL."" @RedDogT3 on #PreMarket Prep morning show: http://t.co/uGqaC1G0r5"
17-03-2015,Our Top 5 App Picks For The Apple iPhone 6 This Week http://t.co/cqjPR6pTrI $AAPL http://t.co/2B9FMcFmDU
09-03-2015,"From Bernstein's note this am: ""Apple: Could It Sell A Billion Watches?"" (via @CNBCJosh) #applewatch  $AAPL http://t.co/hBIMIBz2Bb"
18-03-2015,$AAPL + 3.84 per share profit will continue to hold most. This is the first rung of the ladder
13-03-2015,Mobile Payments Are Taking a While to Catch On: Survey $AAPL http://t.co/CqMnorfPUT http://t.co/FBUEu6tooX
12-03-2015,"BREAKING: Apple’s iTunes, App store reopen after long outage $AAPL http://t.co/hAFq5GRVjz"
05-03-2015,Will the new Apple Watch alert me when the ECB buys bonds? QE starts on 3/9 ... same day as $AAPL event.
19-03-2015,"Hackers pounced on Apple Pay. But don't you dare blame Apple, silly.  http://t.co/MKqotoOiQr by @ktbenner $aapl"
06-03-2015,Deutsche Bank Analyst Explains Why Apple Watch 'Has Limited Ability To Move The Needle' $AAPL http://t.co/3UNyM9yvAC
10-03-2015,Android OEM profitability by @charlesarthur http://t.co/lvO0xDjGA4 $GOOG $AAPL http://t.co/GVpuLYVpRz
07-03-2015,FLASH: LESS THAN 72 HOURS BEFORE THE $AAPL watch is released. How is @Pebble watch CEO @ericmigi training4 that fight? 3pET he's w/me LIVE
09-03-2015,Gene Munster: Apple Can Go Higher Than $700 Billion $AAPL http://t.co/TlXGMDXhYG #springforward #AppleWatch http://t.co/TMEISRFRft
10-03-2015,"Finally $AAPL has found a solution to the age old question 'What time is it?"""
17-03-2015,Android Taxonomies http://t.co/3Vkjz5MHYr $SSNLF $AAPL $GOOG $GOOGL
10-03-2015,"""I'm long naked puts in $AAPL. Not a huge position, but will pay handsomely."" @racernic on #PreMarket Prep: http://t.co/mDWeLgAxZR"
10-03-2015,"Apple investors marking time, awaiting watch pricing news http://t.co/X4RQAQIxdx $AAPL"
12-03-2015,"In under 24 hours, 11K people signed up for Stanford's cardiovascular study using ResearchKit http://t.co/uoJhgT64FE $AAPL"
10-03-2015,4/5: The health benefits of the #AppleWatch could be enormous. Like this from @Forbes http://t.co/YwdajhTHyx $AAPL http://t.co/fCNWocwDNZ
10-03-2015,"Tim Cook on the reinvented MacBook ""Can you even see it? I can't even feel it! (Shuts it) and there it goes!"" #AppleLive $aapl"
06-03-2015,The new top Dow Industrials weightings after $AAPL inclusion: Goldman 7% 3M 6.2% IBM 6% Boeing 5.7% Apple 4.7% (via @SPDJIndices)
17-03-2015,$AAPL Cycle from 4.1.2013 should end around 156.00 area when many world wide Indexes should top .#elliottwave
10-03-2015,"""@MarketWatchPF: Why the #Apple Watch won’t be the new #Rolex. $AAPL http://t.co/YC3lo41tnF"""
10-03-2015,All of Apple's billionaires now standing up $AAPL
15-03-2015,Surround Yourself with Positive AND NegAAPL tive People http://t.co/ls16dONFCy $LL $AAPL $study @mikebellafiore
09-03-2015,Eagerly waiting for the #AppleWatchEvent  $aapl
10-03-2015,Is anyone posting on the $AAPL watch or do you need me to do it?
02-03-2015,"""We like $AAPL, but it's such a big percentage of the $QQQ."" @AlmanacTrader on #PreMarket Prep morning show: http://t.co/1tUTTnMDYm"
07-03-2015,"Apple Watch won’t pay off for $AAPL investors, writes @mattkrantz . Here’s why: http://t.co/wrmdmkb9vs"
06-03-2015,Apple has enough cash on hand to buy every kernel of corn in the United States... Three and a half times over.  $AAPL
11-03-2015,Hope I win this #iPad mini from @ValueWalk! $AAPL http://t.co/xQ9zbZB1Jd http://t.co/278RDCjiIh
05-03-2015,"Shoutout to @Chris_Ciaccia, who was just named one of 10 $AAPL experts you need to follow on Twitter http://t.co/vuXg2CEdHM @bri_valleskey"
11-03-2015,Time Will Tell Whether Apple Watch Sends Mutual Funds On Buying Spree $AAPL $DIA $FUSEX  http://t.co/L1RgzWVmkk
17-03-2015,Will @NicoleLapin buy an $AAPL watch? Find out what she said about #wearables &amp; #tech here: http://t.co/j2UbRJMfhZ
16-03-2015,LMAOOOOOOOOO RT @Benzinga: Is Jay Z Taking On Apple? $AAPL http://t.co/mffupzCBnV http://t.co/AKVm9KVD6o
13-03-2015,Mobile Payments Are Taking a While to Catch On: Survey $AAPL http://t.co/8Bw7B4CZk9 http://t.co/FQQ2hNfsmh
15-03-2015,"#AppleWatch ""progress of technology is inherently at odds with the timeless value of a fine watch"" http://t.co/0CE45aefcH $AAPL"
13-03-2015,#AppleWatch it's just a matter of time before you can use it to unlock your door and car door and to turn light switches on/off $aapl
17-03-2015,Apple Sets First iOS Public Beta Test $AAPL | http://t.co/aTmHCDokZB
11-03-2015,#Apple : launches Apple Watch  http://t.co/f5PIR19GO6 $AAPL
10-03-2015,"Sell the news in play. $AAPL price action post event down, down down @CNBCFastMoney"
10-03-2015,"$AAPL every other big release from Apple was like...""oh wow"". I didn't get that from the watch. It is still earlier though..first edition"
09-03-2015,Time has come for Apple to reveal details of its smart watch http://t.co/LclZNYQ2Bi $AAPL
09-03-2015,Apple's Watch is almost here. Here's what Wall Street predicts: http://t.co/1IzZjarojb $AAPL
10-03-2015,Apple Pay $AAPL becoming a must for retailer.  GameStop $GME now accepting http://t.co/Cjxzw0dtdg
10-03-2015,The @TALENTEDBLONDE hath spoken -- Apple Watch: 50 Shades Of 'Meh' $AAPL  http://t.co/bezA71zbml
10-03-2015,"RT @CNBCSocial: Apple unveils a new thinner, lighter MacBook » http://t.co/SUcRShaoG5 • $AAPL http://t.co/gShAxyJ4hf"
20-03-2015,Hope I win this #iPad mini from @ValueWalk! $AAPL http://t.co/Th16QDveAL http://t.co/0m8ePcHak6
11-03-2015,"At $AAPL shareholder meet, Rev. Jesse Jackson urges CEO Tim Cook, tech industry, to lead on diversity. @jswartz  http://t.co/wwwlu9g1dI"
02-03-2015,"Samsung's Latest News Could Hurt Apple, JP Morgan Says $AAPL $SSNLF http://t.co/SA7Qoigkmx"
13-03-2015,Apple Value Now Exceeds One-Fifth of S&amp;P 500 Index Members  http://t.co/6z7f6bOEbm  $AAPL
13-03-2015,One time - The Apple watch is not for everyday and all day consumption.  Neither was the iPOD and look how well that did. #UTILITY $aapl
11-03-2015,VIDEO http://t.co/oQyZXPFCKh Stock Market Vid Analysis $SPY $QQQ $IWM $XLF $SMH $AAPL
06-03-2015,Drumroll please... Apple finally gets added to the Dow! http://t.co/PhASqiUnCP  Stock is up 1.3% premarket $AAPL http://t.co/mhF9LIlpmN
06-03-2015,China Forcing Apple to Choose: Customer Privacy or Revenue $AAPL http://t.co/fIk7Fg5Dah http://t.co/ach3w4NodZ
11-03-2015,Apple Watch Could Be Accessory to Profits http://t.co/MvkzaGekzP $AAPL
10-03-2015,It's right once a day RT @RANsquawk: Loving my Apple Watch $AAPL http://t.co/Rx6omfGtnt
07-03-2015,$AAPL closing back below $126.60 on the $DIA addition not likely to be a bullish sign.
07-03-2015,"Apps, battery life, pricing and more: What to Watch at Monday's Apple event. http://t.co/Lf8zjoARUZ $AAPL #tech #wearables"
08-03-2015,No overnight project: How the Apple Watch was created. http://t.co/MDiXkLYlgd $AAPL #wearables http://t.co/QYLDg0nBd7
13-03-2015,#Tesla Motors has demonstrated the potential of lithium technology. #Apple can bring #EV mass market. http://t.co/eZZjT8zYaZ $TSLA $AAPL
04-03-2015,"Forbes Now: Apple Surpassed Samsung As Global Phone Market Leader, Says Report. http://t.co/ISiMasNLqB $AAPL"
06-03-2015,Whoa! Apple to join the Dow Jones Industrial Average...will replace AT&amp;T $AAPL $T
06-03-2015,"If $AAPL was added before the $V split, there would have been a brief period where Tech sector had a weighting of more than 22% in the Dow."
07-03-2015,$AAPL Is This Big (One Chart)  --&gt; http://t.co/uyesYWT0cj http://t.co/9GnDbkl7GX
10-03-2015,Analyst Explains Why HBO Now Is A Bad Idea http://t.co/bK3P69QqVN $AAPL $NFLX $TWX
10-03-2015,$AAPL stock still up about 1% for the day. @tim_cook now talking about the Mac.
10-03-2015,99% of the world is happy with their iPhones $AAPL
04-03-2015,Apple hits $1 trillion when this happens (Photo: AP): $aapl http://t.co/YeHENSfv65 http://t.co/stI7JPcS1M
01-03-2015,Apple Watch:  Everything We Know | MacRumors -Looking Good http://t.co/NQIPWy6pVj $AAPL
21-03-2015,How Apple Neglects Us. Let's Count the Ways $AAPL #ParticleDebris http://t.co/zKmkdZDDf1 http://t.co/9NzqaH95Z0
03-03-2015,Best Buy is not the next RadioShack. The turnaround for $BBY is not over. But it's legit. With an assist to $AAPL. http://t.co/5kmemX9nyp
10-03-2015,Your success in the market is way more dependant on finding the new $AAPL than trying to ride the old $AAPL
09-03-2015,"People buy $10,000 regular watches because they basically last forever, who's gonna buy an $AAPL watch that will be obsolete in 2 years?"
10-03-2015,Options expected to be active @CBOE: $QCOM $URBN $GM $AAPL
13-03-2015,$AAPL board members with most yes votes to reelect: Bob Iger &amp; Sue Wagner. Fewest: Andrea Jung &amp; Al Gore. http://t.co/TEjUsTyNPS
18-03-2015,10 facts about the Apple Watch that show Apple's obsessive attention to detail &lt;super awesome $aapl http://t.co/gq5YgftdDl
09-03-2015,Smartwatch pushes @Apple into high-end fashion http://t.co/EWiENuNW3H $AAPL http://t.co/vLpX5NuKYH And into #wearables. #mobile
18-03-2015,NBC won't be part of Apple's streaming TV service http://t.co/AZLNopt9YA $AAPL
10-03-2015,Record labels balked at Apple's plan to undercut Spotify $AAPL http://t.co/HyM5vfJDAB
06-03-2015,"RT @ReutersBiz: ""This is a sign of the times."" Apple to replace AT&amp;T in Dow industrials on March 18: http://t.co/J4qqomZKHs $AAPL $T http:/…"
14-03-2015,Would you order pizza from an Apple Watch? @BrianSozzi wants to know! http://t.co/0IWuKqBedO $AAPL
06-03-2015,"RT @ReutersBiz: #Apple to join the Dow Jones Industrial Average on March 18, replacing AT&amp;T: http://t.co/mQmYqZaMaB $AAPL $T http://t.co/4D…"
09-03-2015,"$AAPL, $AAPL Apple Event Live Blog: The 'Spring Forward' Reveal Every Investor Is Watching - http://t.co/zIB6QiVdQl ~ via @AlertTrade"
10-03-2015,"Getting In On The Apple Watch Buzz, Without Investing In Apple $AAPL $INVN $MS  http://t.co/Ke5cRDArJM http://t.co/5PiyrfPvib"
18-03-2015,Apple is nightmare for yet another industry: http://t.co/Nmh1SkonSX (Photo: USAT) $aapl http://t.co/pSRaKBMOX8
13-03-2015,Hope I win this #iPad mini from @ValueWalk! $AAPL http://t.co/Th16QDveAL http://t.co/tpWAFGBUdD
19-03-2015,Twelve South launches portable MacBook stand that folds up like iPad… http://t.co/uTk3mQbGFw #iDownloadBlog $AAPL http://t.co/ARgcTsnzv4
19-03-2015,@KeithMcCullough @DougKass blocked me for questioning his short $AAPL position #Lame
14-03-2015,Looking to trade $AAPL? Read this. http://t.co/nsVqScABjS
10-03-2015,Winter is coming. Never heard that before. $TWX $AAPL
08-03-2015,http://t.co/i4oykivhM5 $AAPL another interesting read on #APPLEPAY security chain issues...
17-03-2015,Apple could buy all of Twitter with about 175 days worth of profits... $TWTR $AAPL
02-03-2015,Morgan Stanley Reiterates Buy Rating for Apple $AAPL http://t.co/RDkyoKyVSl
03-03-2015,Intel Overshadowed By Samsung At Mobile World Congress http://t.co/buPuoo24I1 $AAPL #APPLE $ARMH $SSNLF $INTC
15-03-2015,#Apple : Starbucks' iOS app gets Apple Pay support http://t.co/B7DBbeX7WB $AAPL
17-03-2015,$AAPL goes into the $DJI tomorrow after the close.
10-03-2015,"Not bad. ""Game of Thrones"" trailer to kick off Apple/HBO deal. $AAPL http://t.co/TlasIMgS96"
01-03-2015,Iconic $AAPL brand could be a threat to Detroit automakers http://t.co/0F0i8nrwju via @Mlive
19-03-2015,"Welcome to the #DJIA, $AAPL. You earned it. #stocks"
10-03-2015,"Pro: If Apple Doesn't Deliver 'Wow' Factor, Stock Will Sell Off http://t.co/RiHdXBWObD $AAPL"
10-03-2015,can't beat their price point. RT @businessinsider: Record labels balked at Apple's plan to undercut Spotify $AAPL http://t.co/esamILPkV0
06-03-2015,"$AAPL replacing $T in DJIA. Predecessor American Telephone &amp; Telegraph joined the Dow on 10/4/1916, almost 100 years ago. (via @hsilverb)"
18-03-2015,Was Apple Planning A Streaming Service Since Steve Jobs Was At The Helm? $AAPL http://t.co/CuQOXiIA6G
10-03-2015,Citi Ups Price Target On Apple $AAPL  http://t.co/v8e5boMTbN #premarket
10-03-2015,$AAPL decent iWatch presentation good at hiding the fact that you need to carry your phone for a lot of that functionality.
07-03-2015,Has Apple Really 'Entered Its Graveyard' By Going Into Dow Jones? $AAPL http://t.co/q4lyF8CMTo
10-03-2015,$AAPL pushed higher over intraday highs as talk turned to the New Macbook  $129+ now as I’m typing this http://t.co/UvUQgUiFCO
10-03-2015,"'Watch Out, It's Here!' Deutsche Bank Comments On Apple Watch $AAPL  http://t.co/MUAubgJWn5"
10-03-2015,The Apple Watch will be a game-changing product http://t.co/rppjXMlzTw $AAPL via @BrianSozzi
07-03-2015,"TD Ameritrade Chief Strategist On Jobs, Interest Rates And Currencies $AAPL http://t.co/vATCPhPEHt @TDAJJKinahan http://t.co/WKrLD54411"
10-03-2015,"This Expert Likes #ResearchKit, Notes That Apple 'Will Sit In The Middle Of It All' $AAPL http://t.co/KjpmgEpJtC @UdallTechStrat"
10-03-2015,"""I've never bought an $AAPL product, but I would buy the Watch for the apps."" @racernic on #PreMarket Prep: http://t.co/jrwiYgCAdy"
19-03-2015,$AAPL joins the Dow after today's close
14-03-2015,#Apple : Watch aims to alter payment and shopping experience http://t.co/yDzI03xtQo $AAPL
10-03-2015,"Apple shows off Watch apps, unveils new ultra-thin MacBook http://t.co/oI7NNs34As $AAPL http://t.co/MedAKDRA5T"
03-03-2015,Analyst: Apple's market could be $3.4 trillion in 5 years. $aapl #big #money http://t.co/CsqLiSrQL0 http://t.co/B1VoABSNJ1
06-03-2015,"""Going to take some time for the $AAPL watch to gain momentum."" Gene Munster on #PreMarket Prep: http://t.co/PdCrxYv8vb"
10-03-2015,Will Apple Watch Actually Make it Easier to Pay for Things? $AAPL http://t.co/kgFJVeovfG http://t.co/PRvmlBbKsu
10-03-2015,So theres a watch. I gotta see how well this plays out. Another ludicrous quarter for $aapl in q2.
12-03-2015,Apple On The Rebound: A Technical Look $AAPL http://t.co/YztiC5kMIN
10-03-2015,"5 Risks To Watch At Apple, According To Bank Of America $AAPL  http://t.co/UQx3PvaPIV"
04-03-2015,No crazy about upcoming #AppleWatch but 2 interesting articles i read recently on it $AAPL http://t.co/3ffJsZgWAU  http://t.co/1gvwxN35t2
18-03-2015,FactSet: Apple Will Support Dow Jones Industrial Earnings $AAPL | http://t.co/GAvWUTKJ52 http://t.co/NLIxY3diM4
12-03-2015,.@GregGuenthner says all of this $AAPL news is coming while the stock is massively overbought. Find out why: http://t.co/O9HEaiKVkV
12-03-2015,Hope I win this #iPad mini from @ValueWalk! $AAPL http://t.co/W24BNd1i2l http://t.co/oMN3QbsdPk
10-03-2015,Apple announces MacBook redesign: http://t.co/QYESRrEyXf $AAPL
10-03-2015,"Pricing a watch at $10,000 is a clear example of the anchoring effect and an aim to make $549 look like a bargain in comparison $AAPL"
10-03-2015,$AAPL now up 1.5% and at its highs of the day. But let's see if it holds once the Watch is finally unveiled.
02-03-2015,$BBRY Breaking news: Samsung and BlackBerry Bring Enterprise Services to KNOX and the New Samsung Galaxy S6 http://t.co/8zfpYupSZY $AAPL
20-03-2015,Electric Cars: Apple and Virgin are the best in switching the customers to their new products. https://t.co/8lTmcAJEiJ $AAPL $TSLA $ILHMF
11-03-2015,Find out what level @mocktrade says will confirm more downside for $AAPL:  http://t.co/UOMcin6Xe0
18-03-2015,"Bank executives were so scared of Apple, they declined to speak up about fraud on Apple Pay, via @andrewrsorkin $AAPL http://t.co/0C0VoZCbhm"
10-03-2015,And the gains for $AAPL stock are almost gone. Like clockwork you might say. Sorry.
09-03-2015,Big day for $AAPL #letsgo
10-03-2015,"""Another screen to throw into your rotation of things to look at""   Gold @TheOnion $AAPL http://t.co/p8sj2dYXmB"
10-03-2015,WSJ Video: Five Things the Apple Watch Can Help You With http://t.co/Mutx22eXB7 $aapl #iwatch #AppleWatch
13-03-2015,RT @ArjunKharpal: Apple's Tim Cook calls @jimcramer and the look on his face is brilliant: http://t.co/OiAJxIvmOB $AAPL http://t.co/2xzvUaT…
17-03-2015,Hope I win this #iPad mini from @ValueWalk! $AAPL http://t.co/fYxtgELC6G http://t.co/Hwj2z3n8F1
15-03-2015,Hope I win this #iPad mini from @ValueWalk! $AAPL http://t.co/fYxtgELC6G http://t.co/yIM9ndAjeF
11-03-2015,$AAPL $TSLA Apple Shareholders Propose Buying Tesla http://t.co/nb0NBrDFcO
10-03-2015,Serious question: Will $AAPL provide some sort of cheaper package deal for those buying Watch &amp; iPhone?
10-03-2015,Over 120M customers visited Apple stores last quarter. $AAPL #AppleWatchEvent
10-03-2015,#GameOfThrones eeekkk! $AAPL http://t.co/YOLaommUuR
03-03-2015,Ways To Think About Market Size http://t.co/T5wrpwycxA $AAPL #APPLE $GOOG $GOOGL $ORAN
10-03-2015,Coming up on RealMoneyPro: Will $AAPL become Mr. Market's ATM Machine (a source of funds) in a Large Market Drop?
18-03-2015,Apple's New TV Service Will Pave The Path For 'Bigger' Ambitions $AAPL http://t.co/cVECtMatNt http://t.co/ycXhDQcdvN
06-03-2015,"Today's Market: Stress Test Results Out, Apple Pay Fraud And Disappointing Retail Sales http://t.co/kIwKRGUVV0 $AAPL #APPLE $BAC $C $GPS"
02-03-2015,David Tepper only bought one new stock $ARCP while sold 15 including top stocks held since 2013: $AAPL $C $QQQ $F http://t.co/IdYtRfZ5YS
10-03-2015,I don't want a watch that tells me to get up and walk. (Nor does @michaelhewson) http://t.co/CghNpyztVb $AAPL
11-03-2015,Unexpected Bullish Catalysts From Apple's Latest Event: Implications For The Stock http://t.co/FE2Mxur9ud $GOOGL $IBM $TSLA $AAPL
11-03-2015,"Those who love gold and $AAPL celebrate a marriage of the two in Apple's $10,000 gold watch. http://t.co/hxZ1a8ozYn"
19-03-2015,Hope I win this #iPad mini from @ValueWalk! $AAPL http://t.co/fYxtgELC6G http://t.co/Ldn4eeAy8L
05-03-2015,It's nice to see $QQQ moving higher even as $AAPL pulls back.
10-03-2015,“@ValaAfshar: We've come a long way $AAPL http://t.co/z2CSiFPzzH”
07-03-2015,"All 30 Dow stocks fell today, led by $JNJ &amp; $PG. $AAPL, which is joining the Dow soon, actually closed up slightly: http://t.co/eKLBkRScd0"
04-03-2015,'FREAK attack' leaves millions of Apple and Google users vulnerable to… http://t.co/MHVxaZEDBp #Apple • $AAPL http://t.co/dbhGUxwj09
06-03-2015,"$AAPL is finally being added to the most popular, yet useless, index, the Dow Jones Industrial Average http://t.co/RLxY06Rmik"
15-03-2015,#Apple : Vibes seeks to improve mobile marketing with new initiative http://t.co/7mH1oMNeYB $AAPL
02-03-2015,$AAPL - BlackBerry Launches Cloud Version of Mobile Security Software http://t.co/8gwIhaKNxG
19-03-2015,Hope I win this #iPad mini from @ValueWalk! $AAPL http://t.co/6jRF7mixl5 http://t.co/QkLw1mc5ll
13-03-2015,Hope I win this #iPad mini from @ValueWalk! $AAPL http://t.co/6jRF7mixl5 http://t.co/fZeKXwQJRy
02-03-2015,This Feature Could Save the Apple Watch - TIME http://t.co/Uh6SnrSzh8 #Apple • $AAPL http://t.co/DFKHjlU0HK
11-03-2015,Last Night's VIDEO: Market Recap http://t.co/7LU1N4elaI $SPY $QQQ $AAPL $BIIB $REGN
14-03-2015,How adding Apple helps the Dow soften the earnings blow from oil's slide http://t.co/dU4I4p5zDC via @forbes $AAPL $DJIA $XOM $CVX
15-03-2015,Retirement Strategy: This Year The Ides Of March Are On My Side http://t.co/iuEJEsSs11 $AAPL #APPLE $COP $CVX $ED $F $GE $HCP $JNJ $KO
19-03-2015,Piper Jaffray Analysts Give Apple a $160.00 Price Target $AAPL http://t.co/NSCngVKFgQ
11-03-2015,""" $AAPL has quietly closed down for the past 4-5 days."" @TripleDTrader on #PreMarket Prep show:  http://t.co/hAeky8Ckwb"
17-03-2015,WSJ: Apple preparing to launch Internet TV service this fall | Electronista http://t.co/pB29GC52DM vía @po_st $AAPL
18-03-2015,Apple's TV Service Could Be 'Groundbreaking' With Siri And PrimeSense Technology $AAPL $CMCSA  http://t.co/tkULwRIJGJ http://t.co/qDSO4KMKxx
10-03-2015,Apple stock rises in concert with importance of announcements. $AAPL #Apple via @businessinsider http://t.co/OKfyCm5AQL
13-03-2015,Hope I win this #iPad mini from @ValueWalk! $AAPL http://t.co/fYxtgELC6G http://t.co/Tq7ZPbJo78
05-03-2015,$AAPL could get a bounce into next weeks big event... holding the #VSB dot very well..
10-03-2015,Apple tackles health care. New ResearchKit lets your iPhone into a diagnostic tool. $AAPL http://t.co/UW4zxXCDgg
11-03-2015,".@racernic has never bought any $AAPL products, but here's why he would get the new Watch:  http://t.co/vvYICzXbYG"
10-03-2015,#Apple leveraging #HealthKit for Medical Research. $AAPL
16-03-2015,Who's afraid of the Apple Watch? $AAPL - Apple Insider http://t.co/V5fBvywUDH #tech #Technology http://t.co/pg936weufc
16-03-2015,Intel Inside The iPhone: LTE Modem And Camera? http://t.co/YXEb81bE6H $AAPL #APPLE $QCOM $INTC
09-03-2015,"Strange market when the ""Magic Formula"" screen, meant to pick out-of-favor value stocks, turns up $AAPL and $GILD. http://t.co/u7k5PGay2B"
11-03-2015,At shareholders meeting Apple shareholders elect all directors and reject 2 shareholder proposals $AAPL
